task,family,variant,base,mutation_target,model,trial,requirement_id,requirement_role,requirement_type,is_mutation_target,passed,imputed
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R2,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R3,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R4,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R5,RULES,rule,true,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R6,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R7,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,R8,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,X1,ERRORS,error,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,2,X2,ERRORS,error,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,C2,CONSTRAINT,constraint,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R1,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R2,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R3,RULES,rule,false,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R4,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R5,RULES,rule,true,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R6,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R7,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,R8,RULES,rule,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,false,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,X1,ERRORS,error,false,true,false
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,X2,ERRORS,error,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R3,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R3,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R3,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,X1,ERRORS,error,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R1,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R2,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R3,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R4,RULES,rule,true,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R5,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R6,RULES,rule,false,false,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,R7,RULES,rule,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,3,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R3,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,1,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,2,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,C1,CONSTRAINT,constraint,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R3,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,glm-5.2,3,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R3,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,1,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,2,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,minimax-m3,3,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,1,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,2,X1,ERRORS,error,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R1,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R2,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R3,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R4,RULES,rule,true,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R5,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R6,RULES,rule,false,false,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,R7,RULES,rule,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_ceiling,tokenquota,ceiling,false,R4,qwen3.7-max,3,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R1,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,1,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R1,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R2,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,2,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,C1,CONSTRAINT,constraint,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R1,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R3,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,glm-5.2,3,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R1,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R2,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R3,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R4,RULES,rule,true,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R5,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,R7,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,D1,DONE_WHEN,done_when,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,1,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R1,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,2,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R1,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R2,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R3,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,minimax-m3,3,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R1,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R2,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R3,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R4,RULES,rule,true,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R5,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R6,RULES,rule,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,R7,RULES,rule,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,1,X1,ERRORS,error,false,false,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
tokenquota_floor,tokenquota,floor,false,R4,qwen3.7-max,2,R1,RULES,rule,false,true,false
